Brand,Model,Specifications
Dell,Streak 7 Wi-Fi,"[{'Network': {'Technology': 'No cellular connectivity'}}, {'Launch': {'Announced': '2011, February. Released 2011, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '200 x 119.8 x 12.4 mm (7.87 x 4.72 x 0.49 in)', 'Weight': '453.6 g (1.00 lb)', 'SIM': 'No'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '7.0 inches, 139.5 cm', 'Resolution': '2', 'Protection': ' (~58.2% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)', 'Chipset': 'Nvidia Tegra 2 T20', 'CPU': 'Dual-core 1.0 GHz Cortex-A9', 'GPU': 'ULP GeForce'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '16GB'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '720p'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes', 'Radio': 'No', 'USB': '2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass', 'Browser': 'HTML, Adobe Flash'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 2780 mAh battery', 'Talk time': 'Up to 72 h'}}, {'Misc': {'Colors': 'Gray', 'Price': 'About 140 EUR'}}]"
Dell,Venue,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, December. Released 2010, December', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '121 x 64 x 12.9 mm (4.76 x 2.52 x 0.51 in)', 'Weight': '164 g (5.78 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'AMOLED capacitive touchscreen, 16M colors', 'Size': '4.1 inches, 47.8 cm', 'Resolution': '2', 'Protection': ' (~61.8% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 2.2 (Froyo)', 'Chipset': 'Qualcomm QSD8250 Snapdragon S1', 'CPU': '1.0 GHz Scorpion', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '1GB 512MB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': '720p'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g, hotspot', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass', 'Browser': 'HTML, Adobe Flash'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 390 EUR'}}]"
Dell,Streak 7,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2011, February. Released 2011, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '200 x 119.8 x 12.4 mm (7.87 x 4.72 x 0.49 in)', 'Weight': '453.6 g (1.00 lb)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '7.0 inches, 139.5 cm', 'Resolution': '2', 'Protection': ' (~58.2% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 2.2 (Froyo), 2.3 (Gingerbread), upgradable to 3.2 (Honeycomb)', 'Chipset': 'Nvidia Tegra 2 T20', 'CPU': 'Dual-core 1.0 GHz Cortex-A9', 'GPU': 'ULP GeForce'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '16GB'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '720p'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': '2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass', 'Browser': 'HTML, Adobe Flash'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 2780 mAh battery', 'Talk time': 'Up to 72 h'}}, {'Misc': {'Colors': 'Gray', 'Price': 'About 210 EUR'}}]"
Dell,XPS 10,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2012, Q4. Released 2012, December', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '274.7 x 177.3 x 9.2 mm (10.81 x 6.98 x 0.36 in)', 'Weight': '635 g (1.40 lb)', 'SIM': 'Single SIM (Micro-SIM) - optional'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '10.1 inches, 281.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows RT', 'CPU': 'Dual-core 1.5 GHz'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '32/64GB'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': '720p@30fps'}}, {'Selfie camera': {'Single': '2 MP', 'Video': '720p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n, dual-band', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS (with LTE/HSPA+ configs)', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 380 EUR'}}]"
Dell,Streak 10 Pro,"[{'Network': {'Technology': 'No cellular connectivity'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '262.3 x 178 x 13 mm (10.33 x 7.01 x 0.51 in)', 'Weight': '727 g (1.60 lb)', 'SIM': 'No'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '10.1 inches, 295.8 cm', 'Resolution': '2', 'Protection': ' (~63.4% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 3.2 (Honeycomb)', 'Chipset': 'Nvidia Tegra 2 T20', 'CPU': 'Dual-core 1.0 GHz Cortex-A9', 'GPU': 'ULP GeForce'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '16GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes', 'Radio': 'No', 'USB': '2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {'Talk time': 'Non-removable Li-Ion battery'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 280 EUR'}}]"
Dell,Venue 7,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, October. Released 2013, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '193 x 118 x 9.6 mm (7.60 x 4.65 x 0.38 in)', 'Weight': '234 g (8.25 oz)', 'SIM': 'Micro-SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '7.0 inches, 142.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'Chipset': 'Intel Atom Z2560', 'CPU': 'Dual-core 1.6 GHz', 'GPU': 'PowerVR SGX544MP2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, Red', 'Price': 'About 100 EUR'}}]"
Dell,Streak Pro D43,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2011, December. Released 2012, Q3', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '124.9 x 64.5 x 10.3 mm (4.92 x 2.54 x 0.41 in)', 'Weight': '145 g (5.11 oz)', 'SIM': 'Micro-SIM'}}, {'Display': {'Type': 'Super AMOLED capacitive touchscreen, 16M colors', 'Size': '4.3 inches, 51.0 cm', 'Resolution': '2', 'Protection': ' (~63.3% screen-to-body ratio)'}}, {'Platform': {'Chipset': 'Qualcomm MSM8260 Snapdragon S3', 'CPU': 'Dual-core 1.5 GHz Scorpion', 'GPU': 'Adreno 220'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': 'Practically unlimited entries and fields, Photocall', 'Call records': 'Practically unlimited', 'Internal': '8GB ROM, 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass', 'Messaging': 'SMS(threaded view), MMS, Email, IM', 'Games': 'Yes + downloadable', 'Java': 'Yes, via Java MIDP emulator'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1520 mAh battery', 'Talk time': 'Up to 281 h (2G) / Up to 353 h (3G)'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 450 EUR'}}]"
Dell,Venue 7 8 GB,"[{'Network': {'Technology': 'No cellular connectivity'}}, {'Launch': {'Announced': '2013, October. Released 2013, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '193 x 118 x 9.6 mm (7.60 x 4.65 x 0.38 in)', 'Weight': '234 g (8.25 oz)', 'SIM': 'No'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '7.0 inches, 142.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'Chipset': 'Intel Atom Z2560', 'CPU': 'Dual-core 1.6 GHz', 'GPU': 'PowerVR SGX544MP2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, Red'}}]"
Dell,Venue 8 7000,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2014, October', 'Status': 'Available. Released 2015, January'}}, {'Body': {'Dimensions': '215.9 x 124.2 x 6.1 mm (8.5 x 4.89 x 0.24 in)', 'Weight': '305 g (10.76 oz)', 'SIM': 'Micro-SIM'}}, {'Display': {'Type': 'OLED capacitive touchscreen, 16M colors', 'Size': '8.4 inches, 204.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)', 'Chipset': 'Intel Atom Z3580', 'CPU': 'Quad-core 2.3 GHz', 'GPU': 'PowerVR G6430'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '16GB 2GB RAM, 32GB 2GB RAM'}}, {'Main Camera': {'Single': '8 MP, f/2.4, AF', 'Features': 'Depth & motion tracking sensors', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '2 MP', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 250 EUR'}}]"
Dell,Venue 8,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, October. Released 2013, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '212 x 130 x 9.8 mm (8.35 x 5.12 x 0.39 in)', 'Weight': '292 g (10.30 oz)', 'SIM': 'Micro-SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '8.0 inches, 185.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'Chipset': 'Intel Atom Z2580', 'CPU': 'Dual-core 2.0 GHz', 'GPU': 'PowerVR SGX544MP2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '16GB 2GB RAM, 32GB 2GB RAM'}}, {'Main Camera': {'Single': '5 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 130 EUR'}}]"
Emporia,Connect,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2012', 'Status': 'Available'}}, {'Body': {'Dimensions': '108 x 53 x 20 mm (4.25 x 2.09 x 0.79 in)', 'Weight': '110 g (3.88 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '2.8 inches, 22.3 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Qualcomm QSC6270'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '1500 entries, Photocall', 'Call records': 'Yes', 'Internal': '20MB 64MB RAM'}}, {'Main Camera': {'Single': '2 MP'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1', 'GPS': 'A-GPS only', 'Radio': 'No', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'No', 'Games': 'No', 'Java': 'Organizer'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1150 mAh battery', 'Talk time': 'Up to 170 h'}}, {'Misc': {'Colors': 'Black'}}]"
Emporia,Elegance,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2012', 'Status': 'Available'}}, {'Body': {'Dimensions': '109 x 50 x 14 mm (4.29 x 1.97 x 0.55 in)', 'Weight': '92 g (3.25 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 10.2 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Infineon PMB7880'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '100 entries', 'Call records': 'Yes', 'Internal': '0.3MB 2MB RAM'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1100 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Black, White, Brown'}}]"
Emporia,Click,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Available'}}, {'Body': {'Dimensions': '105 x 51 x 18.5 mm (4.13 x 2.01 x 0.73 in)', 'Weight': '110 g (3.88 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '2.2 inches, 15.2 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Mediatek MT6223 (09A)/ MT6260', 'CPU': '360 MHz', 'GPU': 'No'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries, Photocall', 'Call records': 'Yes', 'Internal': '2MB 64MB RAM'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1', 'GPS': 'No', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 320 h'}}, {'Misc': {'Colors': 'Black'}}]"
Emporia,Elegance Plus,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2012', 'Status': 'Available'}}, {'Body': {'Dimensions': '109 x 50 x 14 mm (4.29 x 1.97 x 0.55 in)', 'Weight': '92 g (3.25 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 10.2 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Infineon PMB7880'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '100 entries', 'Call records': 'Yes', 'Internal': '0.3MB 2MB RAM'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1100 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Black'}}]"
Dell,Venue 10 7000,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2015, April', 'Status': 'Available. Released 2015, May'}}, {'Body': {'Dimensions': '243.4 x 195.4 x 6.2 mm (9.58 x 7.69 x 0.24 in)', 'Weight': '597 g (1.32 lb)', 'SIM': 'Micro-SIM'}}, {'Display': {'Type': 'OLED capacitive touchscreen, 16M colors', 'Size': '10.5 inches, 319.7 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.0 (Lollipop)', 'Chipset': 'Intel Atom Z3580', 'CPU': 'Quad-core 2.3 GHz', 'GPU': 'PowerVR G6430'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '32GB 2GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {'Talk time': 'Non-removable Li-Ion 7000 mAh battery'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 460 EUR'}}]"
Emporia,Care Plus,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013', 'Status': 'Available'}}, {'Body': {'Dimensions': '122 x 55 x 18 mm (4.80 x 2.17 x 0.71 in)', 'Weight': '103 g (3.63 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '2.2 inches, 15.2 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Mediatek MT6223', 'GPU': 'No'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries', 'Call records': 'Yes', 'Internal': '0.5MB 4MB RAM'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1750 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Black'}}]"
Emporia,Essence Plus,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2012', 'Status': 'Available'}}, {'Body': {'Dimensions': '107 x 51 x 12 mm (4.21 x 2.01 x 0.47 in)', 'Weight': '74 g (2.61 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 10.2 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Infineon PMB7880'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '100 entries', 'Call records': 'Yes', 'Internal': '0.3MB 2MB RAM'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Silver'}}]"
Emporia,Solid Plus,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2013', 'Status': 'Available'}}, {'Body': {'Dimensions': '119 x 60 x 18 mm (4.69 x 2.36 x 0.71 in)', 'Weight': '142 g (5.01 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 10.2 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Mediatek MT6223', 'GPU': 'No'}}, {'Memory': {'Card slot': 'No', 'Phonebook': 'Yes', 'Call records': 'Yes', 'Internal': '0.5MB 4MB RAM'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'Yes', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1750 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'White, Yellow'}}]"
Emporia,Flip Basic,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2014, March', 'Status': 'Available. Released 2014, March'}}, {'Body': {'Dimensions': '96 x 49 x 17 mm (3.78 x 1.93 x 0.67 in)', 'Weight': '82 g (2.89 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 18.1 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Mediatek MT6260M', 'CPU': '360 MHz', 'GPU': 'No'}}, {'Memory': {'Card slot': 'No', 'Phonebook': 'Yes', 'Call records': 'Yes', 'Internal': '16MB 32MB RAM'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1020 mAh battery', 'Talk time': 'Up to 360 h'}}, {'Misc': {'Colors': 'Black'}}]"
Emporia,Glam,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2014, March', 'Status': 'Available. Released 2014, June'}}, {'Body': {'Dimensions': '104 x 52 x 17 mm (4.09 x 2.05 x 0.67 in)', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Mediatek MT6260A', 'CPU': '360 MHz', 'GPU': 'No'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': 'Yes', 'Call records': 'Yes', 'Internal': '8MB 4MB RAM'}}, {'Main Camera': {'Single': '2 MP'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'No'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1020 mAh battery', 'Talk time': 'Up to 320 h'}}, {'Misc': {'Colors': 'Black'}}]"
Emporia,Eco,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2014', 'Status': 'Available'}}, {'Body': {'Dimensions': '124 x 48 x 12.5 mm (4.88 x 1.89 x 0.49 in)', 'Weight': '70 g (2.47 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '2.2 inches, 15.2 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Mediatek MT6260M', 'CPU': '360 MHz', 'GPU': 'No'}}, {'Memory': {'Card slot': 'No', 'Phonebook': 'Yes', 'Call records': 'Yes', 'Internal': '16MB 32MB RAM'}}, {'Main Camera': {'Single': 'VGA', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1020 mAh battery', 'Talk time': 'Up to 310 h'}}, {'Misc': {'Colors': 'Black'}}]"
